C1901d2TS003_1 C1901d2TS010_1 C1901d2TS010_2 C1901d2TS010_3 C1901d2TS010_4 C1901d2TS010_5 C1901d2TS049_1 C1901d2TS049_2 C1901d2TS049_3 C1901d2TS049_4 C1901d2TS049_5 C1901d2TS067_1 C1901d2TS067_2 C1901d2TS067_3 C1901d2TS067_4 C1901d2TS067_5 C1901d2TS103_1 C1901d2TS103_2 C1901d2TS103_3 C1901d2TS121_1 C1901d2TS121_2 C1901d2TS123_1 C1901d2TS123_2 C1901d2TS123_3 C1901d2TS123_4 C1901d2TS123_5 C1901d2TS131_1 C1901d2TS131_2 C1901d2TS131_3 C1901d2TS131_4 C1901d2TS131_5 C1901d2TS210_1 C1901d2TS210_2 C1901d2TS210_3 C1901d2TS210_4 C1901d2TS210_5 C1901d2TS215_1 C1901d2TS215_2 C1901d2TS215_3 C1901d2TS215_4 C1901d2TS215_5 C1901d2TS228_1 C1901d2TS228_2 C1901d2TS228_3 C1901d2TS228_4 C1901d2TS228_5 C1901d2TS240_1 C1901d2TS240_2 C1901d2TS240_3 C1901d2TS240_4 C1901d2TS240_5 C1901d2TS258_1 C1901d2TS258_2 C1901d2TS258_3 C1901d2TS258_4 C1901d2TS258_5 C1901d2TS267_1 C1901d2TS267_2 C1901d2TS267_3 C1901d2TS267_4 C1901d2TS267_5 C1901d2TS273_1 C1901d2TS273_2 C1901d2TS273_3 C1901d2TS273_4 C1901d2TS273_5 C1901d2TS347_1 C1901d2TS347_2 C1901d2TS347_3 C1901d2TS405_1 C1901d2TS405_2 C1901d2TS405_3 C1901d2TS405_4 C1901d2TS405_5 C1901d2TS438_1 C1901d2TS438_2 C1901d2TS438_3 C1901d2TS438_4 C1901d2TS438_5
0.238761 0.495329 0.483369 0.491364 0.484952 0.46197 0.0994388 0.0968678 0.0922697 0.103854 0.101684 0.274109 0.274109 0.385733 0.274109 0.371339 0.374832 0.456832 0.470883 0.402287 0.39334 0.485735 0.492651 0.474032 0.452675 0.452675 0.526072 0.539868 0.546311 0.545584 0.538704 0.521101 0.527033 0.514546 0.547699 0.529749 0.448727 0.45011 0.470399 0.419801 0.417215 0.488075 0.488132 0.485863 0.485507 0.528528 0.501593 0.490922 0.507271 0.501053 0.506137 0.498176 0.507189 0.533721 0.522173 0.49273 0.471798 0.477557 0.501472 0.480337 0.48194 0.455019 0.545502 1 1 1 0.513321 0.44993 0.490681 0.521101 0.51332 0.519789 0.520821 0.516082 0.536298 0.535998 0.52362 0.547916 0.539175
0.238761 0.495329 0.483369 0.491364 0.484952 0.46197 0.0994388 0.0968678 0.0922697 0.103854 0.101684 0.274109 0.274109 0.385733 0.274109 0.371339 0.374832 0.456832 0.470883 0.402287 0.39334 0.485735 0.492651 0.474032 0.452675 0.452675 0.526072 0.539868 0.546311 0.545584 0.538704 0.521101 0.527033 0.514546 0.547699 0.529749 0.448727 0.45011 0.470399 0.419801 0.417215 0.488075 0.488132 0.485863 0.485507 0.528528 0.501593 0.490922 0.507271 0.501053 0.506137 0.498176 0.507189 0.533721 0.522173 0.49273 0.471798 0.477557 0.501472 0.480337 0.48194 0.455019 0.545502 1 1 1 0.513321 0.44993 0.490681 0.521101 0.51332 0.519789 0.520821 0.516082 0.536298 0.535998 0.52362 0.547916 0.539175
0.180879 0.496156 0.448014 0.513586 0.447738 0.51036 0.085263 0.0714696 0.0751802 0.0824237 0.0795862 0.250374 0.250374 0.384969 0.250374 0.352804 0.408723 0.502939 0.508881 0.364292 0.349309 0.448068 0.479588 0.415919 0.502909 0.502909 0.579459 0.581905 0.58897 0.573493 0.585511 0.478382 0.531281 0.637082 0.525103 0.639007 0.434393 0.419238 0.40511 0.406758 0.413235 0.484581 0.483437 0.480111 0.485209 0.523026 0.504546 0.511572 0.545743 0.518885 0.540764 0.563411 0.508111 0.51888 0.504372 0.514608 0.516974 0.432969 0.484236 0.458263 0.439675 0.427931 0.434506 0.484022 0.484022 0.484022 1 0.51613 0.579893 0.478382 0.47571 0.477301 0.486169 0.467676 0.57836 0.57256 0.574615 0.538624 0.572328
0.192512 0.4511 0.445144 0.472925 0.438563 0.452052 0.111905 0.0809639 0.0922659 0.100819 0.109856 0.268625 0.268625 0.355077 0.268625 0.348819 0.4093 0.46457 0.471409 0.354721 0.339357 0.422289 0.432724 0.388776 0.461316 0.461316 0.514255 0.517458 0.510333 0.517397 0.515132 0.470449 0.492266 0.542509 0.485044 0.56838 0.389696 0.391779 0.382354 0.369931 0.383834 0.45315 0.453933 0.449991 0.454303 0.47843 0.472164 0.469478 0.492219 0.467298 0.496849 0.507367 0.468031 0.47534 0.481579 0.45884 0.493682 0.41299 0.460446 0.43118 0.416594 0.432049 0.423652 0.442465 0.442465 0.442465 0.545737 1 0.503792 0.470449 0.465578 0.459423 0.456729 0.466784 0.519612 0.517231 0.511804 0.487354 0.521801
0.20411 0.48713 0.449723 0.500517 0.44562 0.47903 0.0949589 0.0935803 0.0852279 0.103612 0.0948773 0.266845 0.266845 0.363288 0.266845 0.389213 0.397174 0.480063 0.485217 0.367996 0.343173 0.465736 0.456312 0.431622 0.47737 0.47737 0.592218 0.568987 0.581209 0.560194 0.565594 0.494278 0.529249 0.603813 0.546077 0.617008 0.430157 0.434876 0.421535 0.429729 0.438361 0.498309 0.502576 0.50518 0.496335 0.557062 0.529686 0.518713 0.599692 0.562179 0.568092 0.529725 0.542252 0.518413 0.516796 0.523441 0.501689 0.467466 0.510253 0.452359 0.452865 0.437537 0.447486 0.483901 0.483901 0.483901 0.603512 0.505292 1 0.494278 0.487566 0.489794 0.507532 0.498118 0.566416 0.572364 0.567044 0.538926 0.571474
0.242331 0.49434 0.45387 0.492406 0.464985 0.468975 0.123508 0.105671 0.112951 0.111983 0.110652 0.286171 0.286171 0.383179 0.286171 0.38299 0.368643 0.458342 0.459563 0.369448 0.359999 0.438002 0.451772 0.438553 0.46225 0.46225 0.541661 0.543895 0.545664 0.54769 0.554254 1 0.581038 0.533736 0.598323 0.57374 0.447648 0.454436 0.465593 0.413886 0.413599 0.513503 0.516364 0.513681 0.512092 0.60184 0.506957 0.49691 0.543907 0.520183 0.535493 0.496001 0.501551 0.535854 0.534224 0.505179 0.490455 0.430732 0.487141 0.485005 0.455032 0.481452 0.512613 0.536381 0.536381 0.536381 0.525734 0.491792 0.515248 1 0.82921 0.831496 0.833465 0.867648 0.547825 0.566086 0.552963 0.551507 0.547357
0.234289 0.5004 0.454779 0.488061 0.470606 0.475271 0.112501 0.0937504 0.103634 0.11371 0.103134 0.280202 0.280202 0.375777 0.280202 0.368404 0.377977 0.467481 0.452977 0.373446 0.352103 0.449616 0.454491 0.441771 0.455392 0.455392 0.542408 0.537991 0.542763 0.54321 0.545616 0.82125 0.58838 0.543045 0.601359 0.580789 0.444544 0.468753 0.453825 0.422681 0.416346 0.520997 0.525503 0.524786 0.523735 0.591444 0.506318 0.503666 0.557136 0.524772 0.529018 0.510447 0.500345 0.537546 0.521237 0.508247 0.483491 0.437663 0.495767 0.482066 0.454235 0.47747 0.511752 0.528051 0.528051 0.528051 0.524787 0.487797 0.510779 0.82125 1 0.819019 0.827113 0.814903 0.556452 0.557185 0.552407 0.55068 0.55272
0.233612 0.484408 0.451139 0.476213 0.4594 0.47509 0.118604 0.103766 0.114499 0.11977 0.10976 0.283098 0.283098 0.375834 0.283098 0.367088 0.359775 0.457606 0.450648 0.361098 0.347344 0.422916 0.438897 0.423854 0.455181 0.455181 0.530381 0.529992 0.534764 0.534832 0.533991 0.820029 0.558791 0.524003 0.583727 0.561609 0.443289 0.451448 0.456845 0.405316 0.403396 0.517217 0.520469 0.516686 0.511274 0.601357 0.508246 0.478551 0.525929 0.517375 0.522103 0.48427 0.482763 0.517728 0.515851 0.493754 0.477391 0.414741 0.467344 0.468135 0.433808 0.463726 0.504362 0.526659 0.526659 0.526659 0.508972 0.473171 0.504247 0.820029 0.811101 1 0.806345 0.792179 0.541425 0.542612 0.546343 0.536186 0.539901
0.229545 0.493104 0.441478 0.482935 0.464496 0.48811 0.115328 0.0966238 0.104265 0.114953 0.10452 0.280194 0.280194 0.374051 0.280194 0.364702 0.371345 0.452829 0.461153 0.3668 0.350591 0.435603 0.451523 0.43977 0.467483 0.467483 0.544787 0.540712 0.545326 0.541391 0.54993 0.828015 0.577303 0.531212 0.606576 0.573988 0.444534 0.447437 0.44396 0.420944 0.429046 0.523506 0.528588 0.532127 0.523568 0.602921 0.503783 0.500842 0.538407 0.522067 0.530043 0.504031 0.501387 0.527087 0.515137 0.500493 0.490773 0.43429 0.488347 0.477559 0.450245 0.471347 0.505382 0.532633 0.532633 0.532633 0.52222 0.475794 0.523214 0.828015 0.825726 0.817462 1 0.812172 0.541947 0.558042 0.551132 0.544868 0.547044
0.236523 0.496479 0.458328 0.482005 0.467321 0.474912 0.116549 0.103507 0.108846 0.111095 0.111231 0.27813 0.27813 0.37758 0.27813 0.381838 0.369883 0.453345 0.456653 0.36509 0.352969 0.437488 0.45108 0.44157 0.455718 0.455718 0.542572 0.53937 0.544534 0.544394 0.554599 0.865948 0.581927 0.534553 0.599678 0.572077 0.443232 0.452342 0.451836 0.409849 0.410453 0.512762 0.516182 0.514249 0.51278 0.590585 0.516194 0.500783 0.547873 0.525847 0.536505 0.505441 0.510042 0.543882 0.532251 0.501937 0.484203 0.43626 0.490835 0.475751 0.454948 0.465637 0.50314 0.533978 0.533978 0.533978 0.518034 0.492398 0.522205 0.865948 0.816837 0.800261 0.812115 1 0.546518 0.56623 0.549336 0.552023 0.54769
0.233124 0.596378 0.550234 0.589034 0.511954 0.591506 0.108119 0.0876581 0.0786358 0.0820429 0.0882395 0.326323 0.326323 0.454498 0.326323 0.437714 0.460334 0.611868 0.598599 0.42034 0.406789 0.560444 0.560001 0.518407 0.545624 0.545624 0.68596 0.691779 0.691666 0.700522 0.687632 0.575233 0.649231 0.706217 0.640802 0.69891 0.515179 0.51917 0.499454 0.485092 0.480275 0.57271 0.575484 0.572539 0.572365 0.623516 0.667141 0.664844 0.670229 0.639632 0.655993 0.632315 0.632941 0.607987 0.60384 0.621704 0.590095 0.559314 0.620268 0.550061 0.551785 0.517645 0.561311 0.580293 0.580293 0.580293 0.657444 0.56753 0.612541 0.575233 0.5862 0.585568 0.578296 0.578429 1 0.801329 0.774613 0.76953 0.772079
0.230929 0.600662 0.546201 0.590118 0.501005 0.578815 0.114589 0.0892964 0.0871052 0.0908443 0.0894343 0.314716 0.314716 0.44294 0.314716 0.448227 0.45734 0.612537 0.597206 0.409431 0.40863 0.548939 0.542356 0.517431 0.543381 0.543381 0.679159 0.695074 0.697445 0.69387 0.689506 0.596845 0.63755 0.682731 0.642406 0.690112 0.510627 0.521378 0.500476 0.48631 0.479925 0.56989 0.57271 0.56506 0.571215 0.621257 0.66376 0.657686 0.666344 0.64502 0.658713 0.615627 0.617282 0.605324 0.612141 0.600782 0.576352 0.534889 0.612084 0.534753 0.532803 0.51963 0.558934 0.57595 0.57595 0.57595 0.645892 0.561445 0.612377 0.596845 0.595235 0.592304 0.600138 0.601358 0.80395 1 0.758139 0.765467 0.769805
0.224604 0.597518 0.536207 0.594434 0.512304 0.585429 0.111648 0.0837886 0.0794514 0.0997718 0.0867631 0.311452 0.311452 0.424821 0.311452 0.410996 0.445864 0.59219 0.587815 0.401458 0.403339 0.543292 0.551369 0.502231 0.516741 0.516741 0.664949 0.674133 0.683652 0.680854 0.663851 0.582248 0.668125 0.685142 0.648274 0.689236 0.494907 0.52402 0.492642 0.48486 0.477099 0.572279 0.573395 0.56676 0.572994 0.635347 0.674141 0.670096 0.674038 0.6678 0.671431 0.605549 0.621208 0.628435 0.607172 0.608827 0.567288 0.533677 0.60264 0.545053 0.533526 0.523109 0.575813 0.566013 0.566013 0.566013 0.656997 0.553742 0.612889 0.582248 0.583965 0.585512 0.584795 0.580705 0.776254 0.757391 1 0.753997 0.818659
0.255852 0.617447 0.535867 0.61 0.531479 0.584818 0.109333 0.0963341 0.0847232 0.0964806 0.0940599 0.329245 0.329245 0.442461 0.329245 0.439651 0.44979 0.591009 0.565196 0.437446 0.41698 0.556878 0.558041 0.515248 0.520884 0.520884 0.648787 0.656857 0.660272 0.672952 0.656458 0.59533 0.666221 0.665601 0.65267 0.643773 0.52985 0.542723 0.517619 0.520959 0.504095 0.582572 0.584972 0.577931 0.583946 0.62718 0.671643 0.678592 0.666943 0.654509 0.661094 0.601284 0.632694 0.617706 0.608363 0.611426 0.576579 0.553361 0.617593 0.557479 0.554941 0.55441 0.596348 0.598267 0.598267 0.598267 0.636011 0.539595 0.596023 0.59533 0.596915 0.589219 0.594237 0.591105 0.779204 0.774806 0.764349 1 0.759794
0.232853 0.600443 0.545727 0.603246 0.513863 0.579196 0.110266 0.0895633 0.0810081 0.0949781 0.0877677 0.323536 0.323536 0.453726 0.323536 0.442379 0.464406 0.601632 0.599586 0.426849 0.412934 0.562451 0.553875 0.521147 0.54276 0.54276 0.665866 0.681892 0.683896 0.691741 0.680763 0.576943 0.65712 0.690875 0.643244 0.690776 0.499303 0.51988 0.506639 0.491412 0.480781 0.579138 0.582459 0.577338 0.579657 0.615973 0.673042 0.66452 0.668926 0.653872 0.66135 0.617032 0.630061 0.633396 0.628389 0.623175 0.587672 0.55031 0.62184 0.550314 0.549581 0.517731 0.571266 0.584294 0.584294 0.584294 0.660335 0.565558 0.61354 0.576943 0.586209 0.582235 0.583866 0.57836 0.775274 0.766852 0.82398 0.747311 1
