C1909TS003_1 C1909TS003_2 C1909TS003_3 C1909TS010_1 C1909TS010_2 C1909TS010_3 C1909TS010_4 C1909TS010_5 C1909TS044_1 C1909TS054_1 C1909TS054_2 C1909TS054_3 C1909TS054_4 C1909TS054_5 C1909TS066_1 C1909TS066_2 C1909TS067_1 C1909TS067_2 C1909TS067_3 C1909TS067_4 C1909TS067_5 C1909TS073_1 C1909TS073_2 C1909TS073_3 C1909TS073_4 C1909TS073_5 C1909TS087_1 C1909TS087_2 C1909TS087_3 C1909TS087_4 C1909TS102_1 C1909TS102_2 C1909TS103_1 C1909TS123_1 C1909TS123_2 C1909TS123_3 C1909TS123_4 C1909TS123_5 C1909TS131_1 C1909TS131_2 C1909TS131_3 C1909TS131_4 C1909TS131_5 C1909TS152_1 C1909TS152_2 C1909TS152_3 C1909TS152_4 C1909TS152_5 C1909TS158_1 C1909TS158_2 C1909TS158_3 C1909TS158_4 C1909TS158_5 C1909TS182_1 C1909TS182_2 C1909TS182_3 C1909TS182_4 C1909TS182_5 C1909TS196_1 C1909TS200_1 C1909TS210_1 C1909TS210_2 C1909TS210_3 C1909TS210_4 C1909TS210_5 C1909TS211_1 C1909TS211_2 C1909TS211_3 C1909TS211_4 C1909TS211_5 C1909TS213_1 C1909TS213_2 C1909TS213_3 C1909TS213_4 C1909TS213_5 C1909TS215_1 C1909TS215_2 C1909TS215_3 C1909TS215_4 C1909TS215_5 C1909TS228_1 C1909TS228_2 C1909TS228_3 C1909TS228_4 C1909TS228_5 C1909TS230_1 C1909TS230_2 C1909TS230_3 C1909TS230_4 C1909TS230_5 C1909TS240_1 C1909TS240_2 C1909TS240_3 C1909TS240_4 C1909TS240_5 C1909TS247_1 C1909TS247_2 C1909TS247_3 C1909TS247_4 C1909TS247_5 C1909TS258_1 C1909TS258_2 C1909TS258_3 C1909TS258_4 C1909TS258_5 C1909TS273_1 C1909TS273_2 C1909TS273_3 C1909TS273_4 C1909TS273_5 C1909TS278_1 C1909TS278_2 C1909TS278_3 C1909TS278_4 C1909TS278_5 C1909TS299_1 C1909TS299_2 C1909TS299_3 C1909TS299_4 C1909TS299_5 C1909TS301_1 C1909TS309_1 C1909TS309_2 C1909TS309_3 C1909TS309_4 C1909TS309_5 C1909TS345_1 C1909TS345_2 C1909TS345_3 C1909TS345_4 C1909TS345_5 C1909TS347_1 C1909TS349_1 C1909TS349_2 C1909TS349_3 C1909TS349_4 C1909TS349_5 C1909TS359_1 C1909TS369_1 C1909TS369_2 C1909TS369_3 C1909TS369_4 C1909TS369_5 C1909TS389_1 C1909TS389_2 C1909TS389_3 C1909TS389_4 C1909TS389_5 C1909TS404_1 C1909TS404_2 C1909TS404_3 C1909TS404_4 C1909TS404_5 C1909TS405_1 C1909TS405_2 C1909TS405_3 C1909TS405_4 C1909TS405_5 C1909TS413_1 C1909TS413_2 C1909TS413_3 C1909TS413_4 C1909TS413_5 C1909TS414_1 C1909TS414_2 C1909TS414_3 C1909TS414_4 C1909TS414_5 C1909TS438_1 C1909TS438_2 C1909TS438_3 C1909TS438_4 C1909TS438_5
0.275813 0.314321 0.40332 0.292771 0.261982 0.283652 0.285032 0.268132 0.30936 0.377352 0.344893 0.363208 0.352152 0.374504 0.447894 0.411441 0.391058 0.386399 0.351732 0.301164 0.391058 0.287307 0.345267 0.288334 0.282284 0.297044 0.356947 0.397003 0.369656 0.415643 0.390736 0.382782 0.390736 0.368254 0.384236 0.357534 0.405669 0.354736 0.42678 0.470046 0.421742 0.422308 0.427324 0.347293 0.363248 0.395647 0.374781 0.375326 0.264471 0.360692 0.285965 0.375561 0.345218 0.368705 0.393154 0.35389 0.377691 0.387305 0.382782 0.327927 0.377118 0.290918 0.328492 0.296999 0.356075 0.388007 0.364923 0.307296 0.301367 0.322865 0.388929 0.397227 0.389812 0.391462 0.382864 0.388193 0.414976 0.347642 0.487185 0.395734 0.444294 0.420603 0.404632 0.43651 0.439503 0.418553 0.381915 0.3202 0.319155 0.301519 0.250635 0.23708 0.238257 0.225564 0.227468 0.376601 0.354049 0.36563 0.377162 0.292966 0.330536 0.365078 0.387634 0.353761 0.346748 0.231584 0.285459 0.271726 0.263617 0.225268 0.388813 0.405802 0.432068 0.400982 0.343796 0.388813 0.405802 0.432068 0.400982 0.343796 0.30936 0.370804 0.36181 0.393265 0.361822 0.365649 0.393923 0.375019 0.376433 0.383713 0.439937 0.349925 0.902164 0.901303 0.957348 1 0.9159 0.395379 0.391805 0.357897 0.370336 0.385744 0.369388 0.339986 0.343781 0.321817 0.340864 0.321045 0.342627 0.324432 0.344657 0.355947 0.316249 0.306077 0.269438 0.284097 0.24959 0.286559 0.393117 0.410943 0.400317 0.41044 0.396424 0.380078 0.412672 0.405675 0.438345 0.366064 0.37429 0.374418 0.391191 0.384362 0.374401
0.277151 0.313533 0.399556 0.296294 0.260621 0.290917 0.284689 0.271405 0.310126 0.378959 0.347417 0.366909 0.3554 0.376981 0.44855 0.416113 0.394158 0.389888 0.35021 0.301563 0.394158 0.295353 0.356213 0.297429 0.291266 0.301831 0.362507 0.398365 0.374606 0.419244 0.395908 0.387155 0.395908 0.37471 0.383901 0.360142 0.407924 0.351942 0.4318 0.474926 0.431253 0.431653 0.434922 0.343015 0.375425 0.389037 0.376558 0.378539 0.266239 0.358477 0.282041 0.369584 0.345551 0.371072 0.393321 0.352283 0.380006 0.384581 0.387155 0.328821 0.387322 0.296171 0.329671 0.297122 0.355933 0.387687 0.37009 0.311567 0.303281 0.323477 0.39528 0.40323 0.397833 0.389283 0.382556 0.394931 0.415987 0.351283 0.488645 0.400937 0.44381 0.420413 0.411326 0.435313 0.439688 0.427 0.386361 0.322762 0.323893 0.303071 0.255127 0.238002 0.248838 0.233949 0.239347 0.377653 0.354213 0.367318 0.390323 0.291497 0.334193 0.372264 0.390406 0.35909 0.352543 0.23255 0.292319 0.275827 0.260799 0.226892 0.390914 0.404824 0.427868 0.400099 0.351711 0.390914 0.404824 0.427868 0.400099 0.351711 0.310126 0.370054 0.35738 0.39661 0.354477 0.368193 0.39763 0.380851 0.379439 0.381678 0.446646 0.348541 0.926682 0.925076 0.901917 0.914883 1 0.391506 0.400717 0.358148 0.372504 0.393196 0.374766 0.341017 0.345656 0.322795 0.337862 0.319316 0.345983 0.329139 0.349104 0.361544 0.31898 0.306352 0.272747 0.281764 0.247346 0.292096 0.39416 0.415271 0.403485 0.416083 0.391292 0.379395 0.418115 0.409892 0.447205 0.370295 0.375901 0.3792 0.39369 0.386905 0.374853
0.27572 0.299764 0.422233 0.343877 0.358286 0.32412 0.29937 0.347484 0.385547 0.420151 0.406043 0.374418 0.414602 0.432873 0.393685 0.438124 0.340868 0.39925 0.346605 0.268657 0.340868 0.357492 0.346052 0.35222 0.33444 0.347724 0.391985 0.470807 0.472121 0.386572 0.374818 0.497946 0.374818 0.395263 0.38539 0.433946 0.38438 0.371269 0.341948 0.379044 0.337222 0.337191 0.337888 0.333793 0.490297 0.408146 0.403475 0.390501 0.339382 0.417146 0.30468 0.391362 0.410044 0.403881 0.465082 0.412583 0.473889 0.459333 0.497946 0.398224 0.387714 0.32681 0.476927 0.348247 0.42104 0.474171 0.370617 0.318221 0.296112 0.326105 0.400098 0.390087 0.389565 0.404632 0.395862 0.422172 0.434398 0.337366 0.38923 0.362202 0.391657 0.37674 0.369365 0.387573 0.390714 0.391254 0.369353 0.385424 0.348474 0.33808 0.331507 0.367494 0.285365 0.315584 0.322635 0.4942 0.512642 0.459036 0.469405 0.348288 0.395022 0.393051 0.401266 0.41594 0.364382 0.257863 0.312075 0.34682 0.367673 0.272012 0.5014 0.446439 0.674118 0.425627 0.423002 0.5014 0.446439 0.674118 0.425627 0.423002 0.385547 0.474062 0.440591 0.430823 0.475014 0.494803 0.397428 0.376175 0.397515 0.339547 0.425376 0.407957 0.389134 0.38862 0.373422 0.376995 0.380246 1 0.406912 0.361394 0.41044 0.397243 0.429925 0.343032 0.392583 0.337508 0.359367 0.335145 0.326962 0.35272 0.317512 0.295946 0.342902 0.332831 0.366215 0.34098 0.339357 0.334055 0.41067 0.419455 0.426367 0.43156 0.393237 0.426197 0.41331 0.398141 0.399621 0.413442 0.375435 0.374228 0.367427 0.380678 0.386972
0.258018 0.268855 0.41163 0.267316 0.298274 0.284711 0.272401 0.294951 0.2907 0.379272 0.413211 0.323355 0.389185 0.400137 0.390471 0.374833 0.325161 0.375699 0.380926 0.275163 0.325161 0.310908 0.313657 0.331474 0.314742 0.303175 0.347017 0.4146 0.437334 0.425144 0.337384 0.47539 0.337384 0.618626 0.676103 0.553649 0.523632 0.54881 0.374324 0.377223 0.363007 0.363235 0.363138 0.368237 0.428529 0.55774 0.575078 0.364079 0.24457 0.588407 0.288494 0.357358 0.491564 0.368695 0.355881 0.36202 0.355593 0.355636 0.47539 0.347027 0.399827 0.325013 0.423888 0.250516 0.38866 0.432751 0.360427 0.292861 0.281263 0.285547 0.624262 0.609894 0.620592 0.621785 0.601738 0.379938 0.400052 0.33096 0.383795 0.384913 0.342746 0.320485 0.355399 0.340826 0.342744 0.418046 0.446107 0.40468 0.361327 0.307832 0.249562 0.285637 0.260378 0.256547 0.26905 0.399933 0.390559 0.415595 0.421918 0.247645 0.595425 0.571531 0.565469 0.482188 0.465817 0.219181 0.285524 0.287973 0.296767 0.252201 0.506735 0.408121 0.37268 0.473161 0.380858 0.506735 0.408121 0.37268 0.473161 0.380858 0.2907 0.402534 0.482164 0.421361 0.411032 0.41252 0.396898 0.375033 0.398145 0.380173 0.385627 0.390271 0.369366 0.369434 0.367889 0.36743 0.37587 0.395768 1 0.439094 0.523788 0.686225 0.635667 0.361749 0.379701 0.328657 0.331961 0.346641 0.335187 0.3194 0.338291 0.327515 0.332113 0.277206 0.250187 0.262512 0.249007 0.305572 0.422675 0.390247 0.35918 0.376919 0.423839 0.408711 0.413098 0.409873 0.362616 0.386695 0.627646 0.620321 0.607849 0.629777 0.62538
0.332957 0.329433 0.3911 0.25769 0.281739 0.298599 0.296694 0.273056 0.264648 0.354029 0.326678 0.316512 0.368605 0.36772 0.348452 0.37283 0.320326 0.380839 0.341175 0.290527 0.320326 0.318868 0.327995 0.281431 0.303012 0.331021 0.347423 0.353955 0.373374 0.364389 0.307155 0.378505 0.307155 0.385731 0.422054 0.416687 0.365234 0.418233 0.410571 0.36069 0.414854 0.415049 0.409194 0.341134 0.310214 0.352098 0.376779 0.338155 0.251214 0.421854 0.249368 0.36063 0.363119 0.310885 0.368484 0.292887 0.375391 0.375804 0.378505 0.298027 0.396388 0.272436 0.415347 0.244525 0.349427 0.38146 0.375115 0.285874 0.291574 0.3273 0.389744 0.39938 0.413301 0.386397 0.403234 0.378277 0.360834 0.337303 0.331128 0.353124 0.36003 0.3355 0.342237 0.357793 0.361541 0.358895 0.369297 0.371155 0.34584 0.324142 0.294268 0.249377 0.239706 0.246688 0.26758 0.323483 0.345458 0.378487 0.342609 0.277316 0.425892 0.404121 0.389522 0.424794 0.405956 0.175495 0.30801 0.258977 0.288856 0.286212 0.384141 0.379597 0.364429 0.35531 0.345682 0.384141 0.379597 0.364429 0.35531 0.345682 0.264648 0.37885 0.36167 0.386558 0.352517 0.363608 0.3389 0.329212 0.340152 0.39012 0.364648 0.35801 0.332389 0.332293 0.334271 0.336913 0.334708 0.351812 0.435527 1 0.411288 0.435424 0.43492 0.395095 0.376387 0.350423 0.316388 0.321588 0.346671 0.304239 0.33377 0.322331 0.33039 0.275802 0.254116 0.247362 0.264244 0.262089 0.37557 0.351808 0.370995 0.368667 0.441518 0.338165 0.340392 0.340092 0.331701 0.340845 0.387419 0.384494 0.408968 0.377089 0.375469
0.312877 0.332562 0.363759 0.333321 0.297825 0.299928 0.314797 0.321712 0.346123 0.398508 0.414132 0.374681 0.434086 0.409604 0.382064 0.402882 0.332431 0.357322 0.356284 0.303323 0.332431 0.328726 0.323123 0.312394 0.294961 0.328536 0.333833 0.407336 0.407049 0.396385 0.340141 0.428904 0.340141 0.548242 0.516769 0.505333 0.492775 0.481481 0.368865 0.377446 0.372141 0.372093 0.374189 0.358302 0.400474 0.47628 0.525662 0.394765 0.259633 0.537622 0.301221 0.392696 0.584432 0.355499 0.382956 0.342824 0.385309 0.374245 0.428904 0.373178 0.378861 0.291943 0.39402 0.311141 0.42997 0.416421 0.380133 0.367929 0.293374 0.292517 0.545217 0.512593 0.531568 0.529182 0.516925 0.388528 0.391247 0.332072 0.375769 0.378863 0.367276 0.346671 0.346587 0.364305 0.365737 0.397971 0.4179 0.482533 0.38996 0.358129 0.300948 0.297928 0.285201 0.263719 0.280462 0.387576 0.363762 0.426483 0.418778 0.305329 0.538267 0.489433 0.472918 0.502671 0.435914 0.258004 0.288464 0.313236 0.297138 0.272278 0.427107 0.430331 0.392573 0.484192 0.366243 0.427107 0.430331 0.392573 0.484192 0.366243 0.346123 0.443129 0.468184 0.447285 0.426039 0.428606 0.398931 0.383615 0.395926 0.369248 0.389571 0.409443 0.345876 0.345701 0.356551 0.356597 0.355063 0.395681 0.536759 0.434143 1 0.521948 0.517509 0.388142 0.440552 0.365388 0.373235 0.334579 0.357518 0.344969 0.362897 0.362111 0.367482 0.323588 0.298122 0.306358 0.308872 0.323861 0.388053 0.427783 0.388782 0.389682 0.457296 0.446435 0.393343 0.396096 0.416367 0.389059 0.479467 0.472116 0.503046 0.461852 0.487755
0.253376 0.273996 0.386452 0.268687 0.285581 0.280315 0.287157 0.299249 0.292115 0.368804 0.36644 0.334326 0.365069 0.416808 0.388564 0.376799 0.343445 0.38771 0.371822 0.273966 0.343445 0.303112 0.323917 0.31929 0.337251 0.307348 0.334456 0.390246 0.397127 0.422701 0.365582 0.491308 0.365582 0.60186 0.699288 0.567396 0.528412 0.594004 0.368753 0.382831 0.377407 0.377371 0.370792 0.375527 0.4228 0.556009 0.575586 0.37137 0.261238 0.570289 0.265008 0.342862 0.462451 0.333868 0.372178 0.317744 0.359276 0.36772 0.491308 0.361351 0.412176 0.331474 0.392917 0.252219 0.364581 0.406634 0.344 0.32867 0.308929 0.300826 0.615032 0.608341 0.602032 0.604487 0.595085 0.380323 0.414939 0.379499 0.391862 0.391541 0.346495 0.322743 0.356127 0.34028 0.345365 0.413609 0.405978 0.450377 0.362293 0.308564 0.245246 0.253772 0.251241 0.231801 0.24678 0.3823 0.365549 0.444286 0.422382 0.293177 0.582322 0.576602 0.549072 0.488396 0.488755 0.221422 0.256503 0.302636 0.277945 0.272012 0.450219 0.399958 0.370936 0.442331 0.365966 0.450219 0.399958 0.370936 0.442331 0.365966 0.292115 0.40309 0.428545 0.426213 0.405282 0.434133 0.412326 0.407284 0.403742 0.390677 0.393641 0.405677 0.364277 0.364103 0.361872 0.364228 0.373202 0.360682 0.693438 0.440066 0.49648 1 0.625008 0.366293 0.398757 0.339732 0.359901 0.341584 0.313817 0.305931 0.331256 0.321847 0.323143 0.302623 0.290933 0.250294 0.244814 0.314073 0.425545 0.395441 0.372032 0.394703 0.416534 0.419168 0.420764 0.40362 0.371372 0.376335 0.647072 0.631515 0.633614 0.621227 0.61506
0.258362 0.295675 0.371187 0.277231 0.299353 0.266826 0.300296 0.320676 0.313303 0.398551 0.405587 0.357355 0.401631 0.427761 0.413622 0.40753 0.340051 0.391092 0.372128 0.293402 0.340051 0.31645 0.309676 0.302856 0.336943 0.311489 0.358244 0.419433 0.428329 0.425621 0.379722 0.49635 0.379722 0.598268 0.60572 0.63654 0.520116 0.557945 0.363121 0.380304 0.34802 0.348005 0.352594 0.384695 0.411843 0.56384 0.596979 0.373149 0.266255 0.635033 0.285645 0.377708 0.515804 0.369171 0.435503 0.354969 0.428587 0.424058 0.49635 0.362233 0.416354 0.342829 0.454053 0.289271 0.425565 0.446494 0.381862 0.342317 0.311786 0.308027 0.615184 0.589473 0.592725 0.603136 0.584177 0.388732 0.424476 0.360411 0.398613 0.38775 0.349949 0.338015 0.36325 0.348419 0.350185 0.402209 0.395875 0.452263 0.365503 0.326536 0.304659 0.313501 0.294782 0.290684 0.305092 0.417885 0.409074 0.449928 0.403998 0.291238 0.593781 0.575711 0.583693 0.492797 0.498495 0.222439 0.274069 0.32779 0.306241 0.295599 0.489429 0.42646 0.436627 0.484676 0.409912 0.489429 0.42646 0.436627 0.484676 0.409912 0.313303 0.459726 0.476862 0.445647 0.458059 0.456755 0.442697 0.405397 0.426319 0.380844 0.408692 0.399995 0.389927 0.389875 0.383382 0.386484 0.385005 0.435653 0.659249 0.441116 0.517271 0.657834 1 0.379423 0.429225 0.382222 0.355765 0.359341 0.304098 0.32829 0.328419 0.307236 0.333237 0.317941 0.294983 0.289388 0.298222 0.305137 0.434373 0.392368 0.375504 0.385064 0.439537 0.426325 0.427253 0.448853 0.432177 0.407161 0.612774 0.612731 0.561623 0.600974 0.594414
0.38331 0.380314 0.417716 0.393644 0.331387 0.349145 0.365475 0.386859 0.375302 0.423135 0.463681 0.46202 0.44778 0.461302 0.471222 0.483585 0.425238 0.416176 0.393501 0.311813 0.425238 0.39787 0.389714 0.346791 0.350086 0.35686 0.409541 0.471618 0.482133 0.485255 0.438849 0.450482 0.438849 0.463841 0.445425 0.497369 0.452076 0.471274 0.387273 0.401467 0.391829 0.391866 0.395029 0.451876 0.445654 0.444844 0.475472 0.457824 0.367871 0.48673 0.405711 0.485362 0.427974 0.415565 0.403911 0.424677 0.41075 0.386678 0.450482 0.365562 0.442097 0.407413 0.41208 0.358027 0.424463 0.470538 0.40876 0.393618 0.359871 0.35005 0.489399 0.454957 0.477654 0.453238 0.480808 0.384896 0.445827 0.380596 0.45539 0.420935 0.401856 0.366478 0.376767 0.389159 0.395718 0.501968 0.499241 0.440046 0.474499 0.430814 0.395452 0.367413 0.352037 0.339898 0.346642 0.473468 0.450191 0.488361 0.431379 0.338182 0.49413 0.475295 0.479018 0.458208 0.450669 0.289036 0.33548 0.39544 0.321424 0.34358 0.498215 0.493383 0.417917 0.453192 0.450187 0.498215 0.493383 0.417917 0.453192 0.450187 0.375302 0.464689 0.442207 0.491269 0.428238 0.431898 0.442546 0.438392 0.434014 0.492402 0.446912 0.442144 0.409922 0.410139 0.406832 0.406814 0.406325 0.433564 0.443937 0.505039 0.441965 0.45823 0.457001 1 0.513563 0.598725 0.453341 0.411966 0.448793 0.465619 0.461479 0.451889 0.458274 0.364269 0.35608 0.329677 0.382651 0.389134 0.43418 0.483787 0.420269 0.437636 0.466029 0.442607 0.440067 0.462316 0.448311 0.436104 0.493125 0.487258 0.481285 0.45837 0.475662
0.354861 0.406864 0.439258 0.357222 0.339207 0.340925 0.391838 0.395436 0.400663 0.404886 0.472859 0.469507 0.481389 0.485265 0.457947 0.460504 0.38212 0.419612 0.420245 0.376481 0.38212 0.377755 0.374463 0.350428 0.368051 0.37567 0.420822 0.480666 0.476973 0.479273 0.431441 0.505763 0.431441 0.511277 0.543006 0.547047 0.498598 0.543237 0.368666 0.4225 0.375026 0.375262 0.37328 0.38022 0.464015 0.503882 0.528365 0.480833 0.381803 0.543914 0.362826 0.468892 0.478775 0.400133 0.45681 0.402133 0.449012 0.440276 0.505763 0.382511 0.453598 0.409646 0.451173 0.324825 0.491254 0.474785 0.430665 0.367508 0.34724 0.343959 0.534784 0.522734 0.549214 0.535032 0.547358 0.43361 0.44597 0.395884 0.441906 0.415035 0.387771 0.37137 0.329111 0.383881 0.387338 0.485105 0.457699 0.495323 0.445673 0.44123 0.392155 0.395518 0.360381 0.383629 0.373681 0.460618 0.458251 0.505959 0.455593 0.381259 0.512202 0.508674 0.498167 0.562996 0.551241 0.300857 0.34354 0.40519 0.35892 0.351734 0.502403 0.488328 0.447761 0.491377 0.434135 0.502403 0.488328 0.447761 0.491377 0.434135 0.400663 0.500808 0.482813 0.476367 0.471529 0.493181 0.508329 0.456747 0.47538 0.437525 0.468234 0.462499 0.419565 0.419633 0.419644 0.420256 0.419741 0.468321 0.498471 0.469105 0.523493 0.535438 0.535558 0.507654 1 0.496462 0.46029 0.373132 0.411976 0.453216 0.427406 0.426898 0.422852 0.358419 0.363379 0.349087 0.370217 0.384313 0.449817 0.475745 0.426219 0.411355 0.507376 0.472118 0.420285 0.460437 0.424126 0.454811 0.543059 0.524422 0.555286 0.517597 0.550627
0.355458 0.361181 0.439932 0.392982 0.378932 0.346434 0.364631 0.388347 0.420068 0.429347 0.48159 0.486461 0.467518 0.52548 0.493179 0.518542 0.441951 0.452371 0.432745 0.347374 0.441951 0.361814 0.366074 0.341328 0.3442 0.365847 0.421235 0.491814 0.490566 0.491607 0.459257 0.491467 0.459257 0.485073 0.481332 0.497047 0.465699 0.490315 0.403022 0.436176 0.418248 0.418336 0.415952 0.452398 0.453586 0.464349 0.468176 0.475026 0.389066 0.470134 0.388481 0.477359 0.463983 0.441916 0.451113 0.447953 0.436702 0.418191 0.491467 0.411515 0.436556 0.423194 0.443211 0.379325 0.451175 0.488668 0.450809 0.379426 0.343791 0.325529 0.484933 0.470337 0.46906 0.470784 0.469443 0.419267 0.472034 0.390044 0.506766 0.477188 0.423249 0.39308 0.400303 0.412217 0.416745 0.494592 0.500656 0.43931 0.456181 0.440145 0.40611 0.353944 0.368738 0.389449 0.359458 0.484601 0.485584 0.503193 0.43682 0.363826 0.476903 0.504251 0.464241 0.451689 0.422945 0.344753 0.328109 0.382675 0.372214 0.395665 0.50909 0.50202 0.465893 0.491837 0.492671 0.50909 0.50202 0.465893 0.491837 0.492671 0.420068 0.43055 0.437953 0.475438 0.437315 0.446811 0.470346 0.449801 0.473626 0.513249 0.465896 0.435477 0.442224 0.442654 0.44451 0.448066 0.447852 0.469622 0.463629 0.485664 0.4788 0.502822 0.516971 0.619776 0.543814 1 0.438787 0.398729 0.43649 0.46385 0.48735 0.483091 0.447309 0.398131 0.363442 0.342214 0.380922 0.37858 0.483379 0.456155 0.435473 0.457107 0.4649 0.474256 0.5084 0.529278 0.498395 0.42879 0.546619 0.524117 0.490917 0.503022 0.497942
0.287301 0.331122 0.423865 0.321193 0.355671 0.352781 0.32492 0.36146 0.330999 0.471681 0.431595 0.482825 0.434771 0.435382 0.475039 0.42706 0.302092 0.331107 0.341489 0.362274 0.302092 0.371966 0.390836 0.359822 0.329293 0.343414 0.370863 0.479751 0.477627 0.477254 0.433551 0.430166 0.433551 0.384518 0.390093 0.411507 0.398921 0.394368 0.361394 0.446496 0.349129 0.349146 0.347574 0.390158 0.422213 0.375626 0.396565 0.838025 0.344947 0.394287 0.328926 0.374374 0.399911 0.390277 0.394593 0.372336 0.39886 0.385154 0.430166 0.40787 0.443292 0.31183 0.416392 0.321094 0.438134 0.418294 0.359871 0.325841 0.312174 0.312378 0.400065 0.391085 0.399417 0.385744 0.389982 0.424976 0.466421 0.336252 0.427814 0.421936 0.354703 0.343284 0.307303 0.348469 0.351023 0.484859 0.396421 0.402269 0.403125 0.399948 0.32531 0.377097 0.299441 0.316163 0.326148 0.451838 0.436958 0.449833 0.383055 0.334012 0.40124 0.419946 0.380428 0.429474 0.403124 0.321377 0.344788 0.36482 0.367008 0.297041 0.440096 0.464657 0.391762 0.434492 0.413623 0.440096 0.464657 0.391762 0.434492 0.413623 0.330999 0.421893 0.430643 0.450869 0.421178 0.41268 0.473988 0.54735 0.42641 0.458189 0.505935 0.42677 0.362678 0.363331 0.358897 0.362063 0.354183 0.404798 0.36624 0.356501 0.41194 0.409932 0.393082 0.39233 0.4123 0.356959 1 0.38408 0.360659 0.394675 0.322659 0.325651 0.368748 0.362298 0.346462 0.332716 0.329938 0.366028 0.374445 0.429748 0.378576 0.39964 0.405285 0.456107 0.438542 0.434691 0.449662 0.374013 0.391093 0.405839 0.410423 0.411103 0.416866
0.307741 0.269541 0.366112 0.305999 0.255014 0.291307 0.283217 0.293168 0.294687 0.385001 0.354529 0.357669 0.40373 0.367715 0.395321 0.326378 0.294295 0.342568 0.341077 0.286842 0.294295 0.315852 0.311649 0.321001 0.299419 0.296669 0.313678 0.390728 0.405842 0.4065 0.350569 0.31315 0.350569 0.307658 0.344267 0.347618 0.356366 0.328288 0.328245 0.371132 0.320785 0.321143 0.321312 0.787565 0.300609 0.337493 0.337596 0.337447 0.264057 0.319983 0.294009 0.319585 0.318935 0.315093 0.359111 0.314549 0.362166 0.384293 0.31315 0.334184 0.361186 0.275313 0.33747 0.273538 0.316795 0.364355 0.320579 0.285149 0.304137 0.29776 0.339691 0.326119 0.32316 0.319121 0.345637 0.32986 0.372028 0.297707 0.386529 0.356303 0.289954 0.26538 0.311163 0.278622 0.286527 0.393107 0.453894 0.350824 0.416997 0.3499 0.262863 0.285197 0.250017 0.244424 0.277419 0.275794 0.306115 0.32119 0.32174 0.234689 0.361659 0.356542 0.350146 0.344426 0.377549 0.248094 0.296729 0.29027 0.253159 0.265488 0.352686 0.355281 0.310068 0.322388 0.359814 0.352686 0.355281 0.310068 0.322388 0.359814 0.294687 0.332264 0.379007 0.34494 0.382268 0.333196 0.329725 0.3451 0.366017 0.418444 0.366732 0.332755 0.3335 0.333445 0.33872 0.338296 0.339546 0.32487 0.372394 0.336054 0.314226 0.34424 0.358851 0.330576 0.286186 0.28587 0.324408 1 0.286223 0.368257 0.299808 0.281635 0.326667 0.27821 0.256686 0.274067 0.251319 0.28154 0.356353 0.325177 0.315185 0.345613 0.338697 0.346478 0.365437 0.347642 0.347893 0.288472 0.346844 0.329855 0.337487 0.336392 0.33835
0.324281 0.347676 0.381619 0.317841 0.317765 0.299136 0.354211 0.307516 0.336801 0.404813 0.405283 0.38477 0.405622 0.396269 0.414809 0.394279 0.399222 0.397309 0.378909 0.322312 0.399222 0.343044 0.352052 0.345041 0.326135 0.345534 0.341605 0.452542 0.447382 0.420228 0.395503 0.433892 0.395503 0.437797 0.394543 0.441864 0.401911 0.406787 0.395884 0.376359 0.401031 0.401367 0.400101 0.379959 0.460149 0.378129 0.402971 0.406205 0.30431 0.402143 0.331268 0.379871 0.427809 0.393297 0.420502 0.368081 0.420242 0.429393 0.433892 0.403643 0.425826 0.326884 0.42154 0.280653 0.429097 0.42947 0.389675 0.313458 0.285227 0.274572 0.434116 0.426663 0.441422 0.442807 0.420472 0.389608 0.371771 0.339083 0.408328 0.420535 0.410173 0.379842 0.372662 0.399133 0.404512 0.431248 0.430287 0.436324 0.413191 0.390134 0.302778 0.370124 0.321666 0.315197 0.314548 0.459418 0.445378 0.427432 0.459818 0.323501 0.419094 0.437949 0.418251 0.45961 0.416152 0.329893 0.290025 0.301999 0.313356 0.311129 0.466377 0.430282 0.400079 0.484586 0.394479 0.466377 0.430282 0.400079 0.484586 0.394479 0.336801 0.413813 0.449272 0.432456 0.430927 0.426789 0.402163 0.412078 0.401148 0.415972 0.412538 0.386124 0.376599 0.376912 0.381189 0.383036 0.383304 0.405885 0.428099 0.436898 0.420367 0.409103 0.391478 0.41392 0.392998 0.406713 0.40315 0.347174 1 0.507408 0.625344 0.642273 0.456685 0.372453 0.31423 0.325753 0.328542 0.354841 0.40871 0.428489 0.375566 0.356905 0.401256 0.426079 0.401926 0.414466 0.413725 0.42294 0.400559 0.410341 0.43039 0.398783 0.430839
