C1906TS003_1 C1906TS003_2 C1906TS003_3 C1906TS044_1 C1906TS066_1 C1906TS067_1 C1906TS067_2 C1906TS067_3 C1906TS067_4 C1906TS067_5 C1906TS073_1 C1906TS073_2 C1906TS073_3 C1906TS073_4 C1906TS073_5 C1906TS087_1 C1906TS087_2 C1906TS087_3 C1906TS087_4 C1906TS102_1 C1906TS102_2 C1906TS103_1 C1906TS103_2 C1906TS123_1 C1906TS123_2 C1906TS123_3 C1906TS123_4 C1906TS123_5 C1906TS131_1 C1906TS131_2 C1906TS131_3 C1906TS131_4 C1906TS131_5 C1906TS152_1 C1906TS152_2 C1906TS152_3 C1906TS152_4 C1906TS152_5 C1906TS156_1 C1906TS156_2 C1906TS156_3 C1906TS156_4 C1906TS156_5 C1906TS158_1 C1906TS158_2 C1906TS158_3 C1906TS158_4 C1906TS158_5 C1906TS182_1 C1906TS182_2 C1906TS182_3 C1906TS182_4 C1906TS182_5 C1906TS196_1 C1906TS200_1 C1906TS210_1 C1906TS210_2 C1906TS210_3 C1906TS210_4 C1906TS210_5 C1906TS211_1 C1906TS211_2 C1906TS211_3 C1906TS211_4 C1906TS211_5 C1906TS213_1 C1906TS213_2 C1906TS213_3 C1906TS213_4 C1906TS213_5 C1906TS215_1 C1906TS215_2 C1906TS215_3 C1906TS215_4 C1906TS215_5 C1906TS228_1 C1906TS230_1 C1906TS230_2 C1906TS230_3 C1906TS230_4 C1906TS230_5 C1906TS240_1 C1906TS240_2 C1906TS240_3 C1906TS240_4 C1906TS240_5 C1906TS247_1 C1906TS247_2 C1906TS247_3 C1906TS247_4 C1906TS247_5 C1906TS258_1 C1906TS258_2 C1906TS258_3 C1906TS258_4 C1906TS258_5 C1906TS270_1 C1906TS273_1 C1906TS273_2 C1906TS273_3 C1906TS273_4 C1906TS273_5 C1906TS278_1 C1906TS278_2 C1906TS278_3 C1906TS278_4 C1906TS278_5 C1906TS299_1 C1906TS299_2 C1906TS299_3 C1906TS299_4 C1906TS299_5 C1906TS301_1 C1906TS309_1 C1906TS309_2 C1906TS309_3 C1906TS309_4 C1906TS309_5 C1906TS346_1 C1906TS347_1 C1906TS349_1 C1906TS349_2 C1906TS349_3 C1906TS349_4 C1906TS349_5 C1906TS359_1 C1906TS369_1 C1906TS369_2 C1906TS369_3 C1906TS369_4 C1906TS369_5 C1906TS389_1 C1906TS389_2 C1906TS389_3 C1906TS389_4 C1906TS389_5 C1906TS401_1 C1906TS404_1 C1906TS404_2 C1906TS404_3 C1906TS404_4 C1906TS404_5 C1906TS405_1 C1906TS405_2 C1906TS405_3 C1906TS405_4 C1906TS405_5 C1906TS413_1 C1906TS413_2 C1906TS413_3 C1906TS413_4 C1906TS413_5 C1906TS414_1 C1906TS414_2 C1906TS414_3 C1906TS414_4 C1906TS414_5 C1906TS438_1 C1906TS438_2 C1906TS438_3 C1906TS438_4 C1906TS438_5
0.288349 0.28605 0.267649 0.355626 0.26149 0.268501 0.291859 0.290519 0.229724 0.228845 0.30334 0.320376 0.309849 0.321794 0.315631 0.355496 0.365661 0.332968 0.342136 0.296092 0.349606 0.28219 0.296092 0.304687 0.303094 0.313939 0.313939 0.313939 0.343445 0.347003 0.351971 0.349139 0.343134 0.356509 0.35577 0.343502 0.348555 0.31867 0.364941 0.359408 0.359601 0.365883 0.355508 0.195349 0.256184 0.257707 0.240575 0.25114 0.272135 0.316914 0.284134 0.325945 0.308843 0.357879 0.282127 0.3424 0.326201 0.333332 0.328536 0.32769 0.351796 0.317968 0.317653 0.312783 0.31289 0.352697 0.352643 0.353716 0.356788 0.354559 0.339419 0.332287 0.331771 0.336735 0.338375 0.353561 0.289871 0.285126 0.289221 0.29403 0.296802 0.332004 0.323897 0.330212 0.334658 0.333595 0.327558 0.341251 0.338205 0.337031 0.340841 0.346584 0.328828 0.343477 0.342725 0.326292 0.323308 0.317351 0.324019 0.319842 0.214691 0.253024 0.361017 0.354874 0.358164 0.359276 0.353104 0.361017 0.354874 0.358164 0.359276 0.353104 0.355626 0.346645 0.334064 0.319039 0.337487 0.309291 0.112123 0.297352 0.311681 0.349305 1 0.30811 0.3213 0.338586 0.351861 0.348737 0.351931 0.3477 0.352658 0.327307 0.318702 0.320504 0.311374 0.310568 0.317172 0.316552 0.315683 0.313617 0.317183 0.319166 0.3424 0.342968 0.343564 0.331927 0.334644 0.346261 0.348142 0.351108 0.355845 0.348328 0.343574 0.348525 0.329019 0.344872 0.355611 0.356378 0.348105 0.35607 0.350081 0.358359
0.288441 0.293716 0.279971 0.356531 0.270455 0.277153 0.272031 0.27328 0.238356 0.233588 0.336624 0.319085 0.351211 0.327035 0.331876 0.371331 0.361961 0.353976 0.370251 0.300628 0.36107 0.279548 0.300628 0.327581 0.312701 0.312621 0.312621 0.312621 0.353693 0.358154 0.352626 0.353396 0.357135 0.36756 0.364904 0.355925 0.372011 0.32872 0.370198 0.36361 0.359625 0.363467 0.35741 0.223898 0.259715 0.268504 0.258163 0.25682 0.269435 0.314812 0.277128 0.321338 0.307672 0.357564 0.292647 0.356932 0.342338 0.344337 0.337101 0.33283 0.37063 0.300309 0.331137 0.343105 0.331797 0.350722 0.355788 0.360161 0.354101 0.358905 0.353027 0.355228 0.348215 0.347725 0.343942 0.354917 0.308943 0.294703 0.270967 0.307638 0.291842 0.350234 0.354305 0.356671 0.354788 0.355741 0.347692 0.350474 0.346749 0.339938 0.349242 0.310722 0.332234 0.309917 0.322148 0.326638 0.317084 0.333352 0.341814 0.336126 0.208872 0.259437 0.369751 0.363787 0.367559 0.372893 0.355647 0.369751 0.363787 0.367559 0.372893 0.355647 0.356531 0.360144 0.339597 0.348118 0.341579 0.341014 0.123349 0.304638 0.487468 0.34619 0.320051 1 0.340963 0.370144 0.35965 0.366465 0.368995 0.371324 0.353363 0.335484 0.332091 0.328971 0.351292 0.338643 0.302448 0.308622 0.304276 0.301207 0.304985 0.309773 0.356932 0.364783 0.3669 0.360409 0.361029 0.363253 0.366349 0.360565 0.362649 0.360265 0.333214 0.358027 0.368897 0.374348 0.373443 0.366129 0.363611 0.366777 0.362975 0.357056
0.319632 0.292754 0.27904 0.392096 0.280413 0.273896 0.294926 0.289839 0.243521 0.233144 0.359861 0.379386 0.356034 0.352216 0.35536 0.390253 0.401678 0.367228 0.38564 0.309453 0.391301 0.307092 0.309453 0.346347 0.325119 0.324323 0.324323 0.324323 0.393228 0.39373 0.390592 0.39511 0.382294 0.391901 0.392823 0.383364 0.389537 0.351902 0.380642 0.377135 0.37963 0.374184 0.374516 0.213601 0.291796 0.283592 0.270969 0.271577 0.298732 0.340434 0.298862 0.343621 0.330588 0.392407 0.294824 0.374901 0.339399 0.36621 0.352509 0.368677 0.394419 0.356128 0.348152 0.352628 0.346472 0.388742 0.389299 0.390052 0.389872 0.387546 0.398712 0.378702 0.381138 0.387157 0.364184 0.385635 0.312445 0.306689 0.293609 0.328025 0.310423 0.362369 0.376255 0.37211 0.378216 0.373102 0.357501 0.380721 0.361267 0.366597 0.372979 0.349523 0.366069 0.336308 0.358343 0.359151 0.361116 0.346718 0.353361 0.347759 0.213842 0.283695 0.392814 0.400609 0.401984 0.394576 0.396943 0.392814 0.400609 0.401984 0.394576 0.396943 0.392096 0.401764 0.385035 0.37104 0.374422 0.367475 0.118773 0.326605 0.346155 0.355244 0.32846 0.345828 1 0.386862 0.412891 0.422492 0.411271 0.410248 0.415234 0.380721 0.354989 0.356626 0.340038 0.336571 0.334361 0.340166 0.341867 0.338545 0.342225 0.345619 0.374901 0.379313 0.392811 0.376623 0.379405 0.386872 0.392377 0.392333 0.387159 0.388135 0.380324 0.399289 0.388621 0.392073 0.39971 0.399548 0.390968 0.398361 0.391914 0.400125
0.323683 0.299834 0.278493 0.52238 0.297375 0.288869 0.303381 0.305355 0.229235 0.228141 0.373372 0.379273 0.394449 0.390428 0.386697 0.538204 0.533436 0.425379 0.508762 0.293934 0.591507 0.307998 0.293934 0.344007 0.329639 0.329284 0.329284 0.329284 0.517174 0.513589 0.519931 0.519897 0.518813 0.506781 0.507163 0.519277 0.51706 0.355123 0.492011 0.486263 0.4787 0.472942 0.476868 0.197284 0.263635 0.276594 0.276409 0.282299 0.29699 0.364234 0.306885 0.3659 0.331254 0.567407 0.327401 0.483733 0.44748 0.47323 0.424641 0.437051 0.508558 0.346105 0.355906 0.352388 0.352387 0.514312 0.515288 0.512036 0.51433 0.515034 0.499816 0.444605 0.449431 0.463677 0.469777 0.509111 0.320286 0.322708 0.294391 0.332619 0.320113 0.445285 0.429162 0.450466 0.457255 0.44115 0.486174 0.509005 0.480311 0.493764 0.499322 0.37047 0.379397 0.356222 0.387663 0.37943 0.397981 0.352704 0.362384 0.353916 0.213831 0.271958 0.543176 0.545065 0.538466 0.553733 0.548289 0.543176 0.545065 0.538466 0.553733 0.548289 0.52238 0.493901 0.484642 0.46943 0.47519 0.443104 0.114677 0.320211 0.356152 0.37394 0.331518 0.363598 0.373459 1 0.499701 0.537208 0.529695 0.540232 0.515612 0.387878 0.388354 0.387035 0.383472 0.368334 0.431789 0.340554 0.345775 0.338715 0.349046 0.349404 0.483733 0.48962 0.496454 0.476539 0.477981 0.491448 0.49605 0.498931 0.493012 0.481445 0.480016 0.507761 0.500074 0.462467 0.507892 0.50106 0.496601 0.496796 0.498442 0.500508
0.338611 0.304428 0.278457 0.496378 0.294261 0.277108 0.315387 0.310254 0.234112 0.221484 0.390462 0.391619 0.385016 0.403373 0.383388 0.517739 0.50393 0.446381 0.503469 0.313168 0.501328 0.314011 0.313168 0.360355 0.326803 0.323203 0.323203 0.323203 0.538116 0.532995 0.537013 0.54062 0.537582 0.56346 0.557224 0.500528 0.512601 0.363946 0.531471 0.522733 0.524602 0.513539 0.518736 0.207345 0.264663 0.282711 0.267897 0.288261 0.300131 0.372427 0.302493 0.378239 0.359694 0.515472 0.329459 0.499968 0.418394 0.435698 0.418798 0.434818 0.503563 0.355145 0.365115 0.362814 0.358328 0.49215 0.487377 0.491572 0.488973 0.497809 0.479993 0.455411 0.454294 0.46423 0.445484 0.482423 0.322095 0.320728 0.316158 0.324601 0.316649 0.441875 0.438125 0.457104 0.475316 0.445224 0.462959 0.486483 0.462006 0.476866 0.474561 0.375804 0.397973 0.374152 0.38879 0.383769 0.417241 0.359042 0.36912 0.370579 0.221916 0.277742 0.5278 0.528303 0.506652 0.525423 0.5268 0.5278 0.528303 0.506652 0.525423 0.5268 0.496378 0.475686 0.45416 0.449691 0.440037 0.431724 0.118394 0.331921 0.353182 0.357236 0.354741 0.352724 0.399143 0.51207 1 0.683207 0.668118 0.577897 0.695735 0.410065 0.398648 0.403589 0.38372 0.370426 0.465935 0.347369 0.345554 0.340725 0.349513 0.345464 0.499968 0.48566 0.490682 0.475987 0.483918 0.561054 0.568701 0.566714 0.573456 0.5587 0.485464 0.509496 0.52049 0.516711 0.549959 0.57057 0.557089 0.564256 0.559857 0.563878
0.342457 0.303751 0.292743 0.536533 0.304033 0.285143 0.319737 0.312715 0.249591 0.229614 0.402168 0.399446 0.40369 0.412316 0.404258 0.535504 0.537292 0.442812 0.50647 0.308876 0.521652 0.32263 0.308876 0.365652 0.348384 0.336345 0.336345 0.336345 0.545074 0.541047 0.537538 0.541944 0.546274 0.529302 0.533762 0.537247 0.521923 0.369213 0.525112 0.512592 0.51582 0.507004 0.507021 0.207858 0.282247 0.289907 0.280971 0.29759 0.308285 0.362318 0.315231 0.370095 0.35564 0.543042 0.335304 0.506801 0.437461 0.455543 0.433569 0.437282 0.51938 0.359257 0.370654 0.377542 0.368475 0.534591 0.531271 0.531906 0.53233 0.540335 0.512074 0.481943 0.477264 0.492826 0.49033 0.527564 0.327713 0.323089 0.315102 0.342173 0.321546 0.444186 0.44468 0.457894 0.466951 0.44706 0.493523 0.515034 0.492292 0.507358 0.495133 0.378692 0.402829 0.382459 0.40219 0.38421 0.428532 0.373147 0.376432 0.375642 0.227573 0.277573 0.527361 0.528645 0.531148 0.532532 0.538422 0.527361 0.528645 0.531148 0.532532 0.538422 0.536533 0.504041 0.471526 0.469264 0.464313 0.441169 0.127785 0.329295 0.365988 0.376995 0.355091 0.363451 0.415433 0.558327 0.688966 1 0.750559 0.612616 0.717848 0.408001 0.406814 0.399524 0.388196 0.380483 0.454008 0.347849 0.349835 0.342136 0.354311 0.348517 0.506801 0.490185 0.498901 0.47672 0.482951 0.52641 0.538756 0.537896 0.548416 0.5257 0.481655 0.502679 0.49715 0.489139 0.516283 0.543964 0.530026 0.5376 0.531234 0.537508
0.339814 0.317228 0.285275 0.534519 0.301107 0.280076 0.320291 0.311496 0.244403 0.228074 0.392404 0.396702 0.410539 0.396716 0.404744 0.535099 0.524804 0.435642 0.510448 0.314575 0.511364 0.314842 0.314575 0.378463 0.353856 0.339991 0.339991 0.339991 0.558874 0.547927 0.554909 0.556689 0.558756 0.532507 0.529372 0.532867 0.512537 0.367929 0.540968 0.527183 0.532159 0.525211 0.5242 0.203892 0.274528 0.289222 0.282234 0.294076 0.307067 0.367804 0.31851 0.379384 0.357147 0.543092 0.331426 0.499948 0.426256 0.459677 0.415052 0.433756 0.5061 0.363163 0.369979 0.366839 0.363094 0.537324 0.531487 0.534997 0.531942 0.539811 0.503534 0.485886 0.487939 0.495923 0.501698 0.527633 0.337935 0.328111 0.314864 0.341773 0.324924 0.447235 0.442521 0.473369 0.473856 0.452986 0.499553 0.523938 0.507941 0.519525 0.498979 0.374147 0.39437 0.37972 0.400229 0.38426 0.416032 0.368175 0.371211 0.373705 0.221736 0.276333 0.540774 0.535792 0.529076 0.536436 0.544372 0.540774 0.535792 0.529076 0.536436 0.544372 0.534519 0.499445 0.47786 0.475922 0.468861 0.44577 0.120037 0.338155 0.365685 0.385746 0.353949 0.367336 0.406138 0.558371 0.67329 0.750863 1 0.625315 0.701148 0.415253 0.400711 0.404145 0.392365 0.380503 0.465777 0.354591 0.34953 0.34936 0.357957 0.353371 0.499948 0.493183 0.4947 0.488682 0.478912 0.525644 0.548736 0.545517 0.544564 0.523509 0.473368 0.524958 0.519051 0.496228 0.529182 0.543961 0.53283 0.535669 0.522928 0.532182
0.348369 0.31313 0.292698 0.520006 0.310988 0.275443 0.312321 0.305432 0.230787 0.228983 0.399097 0.408957 0.409463 0.393874 0.398046 0.540788 0.53638 0.426878 0.515767 0.310684 0.543523 0.327001 0.310684 0.360656 0.356872 0.352301 0.352301 0.352301 0.521125 0.516217 0.520239 0.524414 0.516383 0.502272 0.503224 0.512886 0.516875 0.370477 0.522116 0.508956 0.508323 0.499737 0.496091 0.208697 0.28338 0.290769 0.286885 0.296795 0.304934 0.39464 0.311877 0.400789 0.373855 0.533464 0.345937 0.500623 0.440843 0.483131 0.425442 0.444766 0.510156 0.378319 0.366503 0.369175 0.373265 0.516333 0.520393 0.518034 0.517767 0.519212 0.503371 0.466642 0.462905 0.463614 0.466418 0.516769 0.325729 0.331327 0.308812 0.342166 0.320229 0.458711 0.463541 0.485749 0.495999 0.470012 0.502725 0.539204 0.514881 0.528299 0.510913 0.371003 0.408841 0.369249 0.406404 0.391698 0.415973 0.373304 0.377385 0.373239 0.221269 0.277343 0.550854 0.550292 0.544782 0.545803 0.553819 0.550854 0.550292 0.544782 0.545803 0.553819 0.520006 0.505234 0.479753 0.469299 0.481116 0.451673 0.127104 0.332119 0.372009 0.378431 0.356562 0.373795 0.41227 0.556723 0.587751 0.620993 0.623552 1 0.616271 0.416659 0.415978 0.408151 0.397093 0.393547 0.440586 0.352143 0.34908 0.342039 0.356307 0.354992 0.500623 0.496416 0.499711 0.483573 0.482749 0.482098 0.498233 0.505942 0.508164 0.487195 0.486098 0.537183 0.552429 0.51092 0.559847 0.499328 0.511282 0.490869 0.491014 0.493222
0.329271 0.297448 0.271366 0.489616 0.288817 0.267666 0.316412 0.313318 0.237425 0.216468 0.384816 0.387989 0.386192 0.39597 0.381437 0.508217 0.506381 0.433305 0.49695 0.301331 0.50096 0.307892 0.301331 0.352112 0.33633 0.327664 0.327664 0.327664 0.533421 0.529146 0.532274 0.532683 0.5308 0.518766 0.522135 0.490031 0.505416 0.356541 0.517868 0.502861 0.511271 0.502362 0.496661 0.200728 0.26085 0.274601 0.266402 0.278929 0.296739 0.357918 0.304795 0.361637 0.347161 0.517415 0.32774 0.49234 0.421329 0.433193 0.410544 0.425532 0.505727 0.350532 0.353666 0.357519 0.352718 0.488987 0.481336 0.488061 0.485406 0.4903 0.478033 0.452457 0.451972 0.44978 0.455574 0.479593 0.315256 0.311856 0.30663 0.318676 0.313753 0.418941 0.426362 0.447404 0.464159 0.435169 0.463199 0.495335 0.463699 0.474767 0.469609 0.36363 0.387836 0.362676 0.388579 0.372525 0.413547 0.357342 0.359907 0.359337 0.219275 0.265157 0.519865 0.523149 0.509935 0.521917 0.51828 0.519865 0.523149 0.509935 0.521917 0.51828 0.489616 0.480593 0.456709 0.453167 0.453689 0.431875 0.112716 0.322889 0.350127 0.361551 0.349206 0.34432 0.398123 0.524375 0.692002 0.708553 0.692295 0.603676 1 0.403249 0.387782 0.393902 0.370647 0.362344 0.445422 0.342235 0.343515 0.33818 0.349271 0.346246 0.49234 0.482489 0.474303 0.466325 0.466513 0.524038 0.535753 0.532874 0.53571 0.525279 0.468852 0.49166 0.508405 0.481433 0.524186 0.533951 0.516805 0.533775 0.527852 0.528275
0.385581 0.378846 0.358474 0.488548 0.350542 0.331009 0.356125 0.352756 0.290911 0.27671 0.426988 0.409237 0.41889 0.41479 0.414514 0.512563 0.506287 0.45217 0.507092 0.376081 0.507837 0.395646 0.376081 0.427218 0.415534 0.413612 0.413612 0.413612 0.47673 0.476632 0.479948 0.473373 0.484612 0.522888 0.514596 0.499425 0.510244 0.425432 0.511691 0.514033 0.506469 0.510014 0.515445 0.251169 0.370157 0.362549 0.344196 0.353968 0.353159 0.441681 0.359627 0.440897 0.419032 0.511928 0.382475 0.489231 0.439831 0.44932 0.415748 0.44337 0.512806 0.422819 0.415138 0.411105 0.416727 0.488456 0.489836 0.492713 0.490557 0.486883 0.490271 0.471522 0.461878 0.488321 0.465684 0.486588 0.400522 0.39058 0.3858 0.395797 0.388729 0.471862 0.479915 0.481543 0.487052 0.477694 0.47224 0.487541 0.466611 0.473785 0.488139 0.450993 0.46611 0.434482 0.452711 0.451053 0.465471 0.425943 0.420943 0.421018 0.263958 0.336196 0.510391 0.496945 0.490911 0.501926 0.509187 0.510391 0.496945 0.490911 0.501926 0.509187 0.488548 0.511762 0.476566 0.451288 0.481766 0.458704 0.150082 0.414945 0.426773 0.423279 0.394814 0.423163 0.470761 0.49695 0.509104 0.505036 0.505879 0.517206 0.50527 1 0.523814 0.502258 0.432364 0.433212 0.440102 0.436827 0.440417 0.435849 0.449007 0.441004 0.489231 0.494853 0.497283 0.485697 0.502212 0.513038 0.521471 0.505781 0.516388 0.513594 0.486103 0.49721 0.500156 0.516973 0.499961 0.522704 0.500825 0.517872 0.507507 0.516397
0.408616 0.384964 0.381388 0.494026 0.350908 0.349715 0.38 0.371277 0.290144 0.285748 0.425929 0.407404 0.433089 0.412088 0.415607 0.494438 0.50932 0.448207 0.482542 0.390143 0.500931 0.390914 0.390143 0.43245 0.422907 0.418681 0.418681 0.418681 0.475861 0.478876 0.475695 0.475064 0.479826 0.50066 0.50387 0.500485 0.51778 0.439706 0.488772 0.496518 0.482834 0.487409 0.488363 0.251946 0.389209 0.37533 0.336573 0.346867 0.368519 0.43298 0.376297 0.441879 0.412685 0.509097 0.381605 0.487213 0.45231 0.454562 0.437141 0.451955 0.507712 0.425639 0.419047 0.431181 0.433013 0.480452 0.490127 0.494435 0.4934 0.486751 0.479511 0.470562 0.460827 0.469876 0.465465 0.486811 0.394561 0.402105 0.394215 0.411444 0.392135 0.481119 0.493929 0.503792 0.498637 0.484028 0.484269 0.485662 0.467432 0.480886 0.48509 0.451024 0.447415 0.437607 0.46644 0.458241 0.463028 0.433413 0.433638 0.430826 0.267028 0.333264 0.491907 0.484818 0.48854 0.49711 0.497954 0.491907 0.484818 0.48854 0.49711 0.497954 0.494026 0.500437 0.471553 0.47049 0.474878 0.450814 0.160521 0.413091 0.437349 0.428658 0.409968 0.432487 0.444475 0.502815 0.501241 0.509096 0.498939 0.520592 0.493566 0.529407 1 0.500006 0.437248 0.435273 0.424867 0.441985 0.444214 0.444412 0.449012 0.445134 0.487213 0.48795 0.48876 0.481132 0.491642 0.488847 0.49524 0.507654 0.507679 0.49898 0.481139 0.508112 0.491774 0.518497 0.504429 0.503264 0.498251 0.497208 0.485985 0.497047
0.415137 0.403009 0.399575 0.525632 0.389617 0.373141 0.380955 0.38486 0.320906 0.30229 0.463861 0.437958 0.454164 0.441608 0.432437 0.546808 0.540396 0.477134 0.522432 0.399399 0.515358 0.422804 0.399399 0.446262 0.420295 0.4288 0.4288 0.4288 0.511531 0.510522 0.50805 0.509302 0.521131 0.545294 0.536296 0.513465 0.569583 0.453136 0.541905 0.540783 0.536952 0.540403 0.536457 0.277805 0.396922 0.398818 0.348833 0.37322 0.396514 0.45161 0.404959 0.450451 0.437997 0.526149 0.400932 0.533216 0.484902 0.486247 0.466252 0.465235 0.563272 0.46031 0.443116 0.447064 0.442597 0.520798 0.523489 0.526719 0.526061 0.524434 0.523255 0.508619 0.486822 0.508714 0.497859 0.514108 0.418321 0.410848 0.409416 0.414601 0.402296 0.512132 0.517549 0.533202 0.525142 0.520456 0.522073 0.524867 0.516955 0.505122 0.513336 0.472881 0.473941 0.451097 0.488613 0.471643 0.511318 0.448921 0.452519 0.440112 0.271655 0.364801 0.538607 0.534634 0.538712 0.540911 0.535081 0.538607 0.534634 0.538712 0.540911 0.535081 0.525632 0.518413 0.507341 0.487074 0.507692 0.471511 0.173953 0.429704 0.43826 0.45018 0.434177 0.447639 0.471164 0.532884 0.54454 0.536394 0.541846 0.542004 0.539209 0.538042 0.552828 1 0.446693 0.485138 0.485233 0.454712 0.454028 0.458576 0.455651 0.458459 0.533216 0.547476 0.549998 0.543437 0.542125 0.54326 0.530331 0.54835 0.537402 0.525611 0.511805 0.531728 0.52729 0.549385 0.534743 0.544493 0.537376 0.537826 0.534811 0.54499
0.293872 0.294383 0.263133 0.394437 0.297312 0.255518 0.290458 0.284197 0.231371 0.227128 0.346403 0.350066 0.33159 0.349429 0.331387 0.389845 0.41003 0.37807 0.384453 0.304041 0.392679 0.281995 0.304041 0.314411 0.313251 0.292227 0.292227 0.292227 0.398072 0.39697 0.398671 0.398585 0.398379 0.406547 0.399805 0.389286 0.393353 0.346008 0.399003 0.396824 0.388315 0.388955 0.379342 0.218219 0.259731 0.255908 0.262569 0.259783 0.281702 0.332044 0.286663 0.337317 0.343963 0.39913 0.326168 0.396075 0.360258 0.36139 0.364951 0.359689 0.397622 0.307269 0.354953 0.354359 0.352312 0.386777 0.388883 0.392811 0.388647 0.395669 0.3719 0.35934 0.355638 0.371392 0.363227 0.38971 0.320317 0.299587 0.293553 0.304038 0.301672 0.378329 0.384681 0.391376 0.375373 0.38893 0.373025 0.374318 0.377022 0.373061 0.374299 0.353422 0.347703 0.339677 0.345702 0.349718 0.349586 0.352898 0.358698 0.350391 0.192921 0.24553 0.394192 0.388853 0.384984 0.39621 0.392295 0.394192 0.388853 0.384984 0.39621 0.392295 0.394437 0.387222 0.3665 0.363005 0.373483 0.345539 0.121464 0.305089 0.338323 0.357738 0.313983 0.349508 0.338046 0.390919 0.390614 0.387205 0.394321 0.392771 0.379047 0.343871 0.342337 0.32366 1 0.407274 0.337804 0.320237 0.324721 0.319949 0.322603 0.320603 0.396075 0.394869 0.390186 0.393584 0.39372 0.389042 0.407102 0.395964 0.399271 0.396862 0.374344 0.382762 0.375672 0.393439 0.390275 0.402625 0.401183 0.403751 0.406805 0.398553
0.303632 0.287463 0.272228 0.389862 0.282397 0.259695 0.287804 0.284158 0.249528 0.238739 0.369895 0.344987 0.341711 0.348735 0.325245 0.391824 0.406776 0.36292 0.385792 0.293731 0.401964 0.292391 0.293731 0.307805 0.316822 0.311869 0.311869 0.311869 0.384931 0.382073 0.382188 0.383034 0.384453 0.405629 0.395886 0.383874 0.40032 0.35048 0.401601 0.400921 0.39902 0.401352 0.396129 0.20881 0.25335 0.272927 0.251606 0.26139 0.292093 0.345055 0.300935 0.346646 0.344788 0.39144 0.334642 0.403281 0.379159 0.362884 0.358741 0.35559 0.407615 0.322985 0.349768 0.339994 0.34548 0.385324 0.386761 0.38837 0.383463 0.388559 0.3804 0.3799 0.36412 0.369728 0.358587 0.37847 0.312205 0.302863 0.286216 0.30424 0.283038 0.378986 0.384421 0.395856 0.370854 0.377215 0.38963 0.387877 0.375439 0.3857 0.395511 0.346136 0.356582 0.338294 0.373976 0.343043 0.343663 0.342794 0.351555 0.348704 0.190174 0.260202 0.399957 0.397937 0.393795 0.41158 0.394647 0.399957 0.397937 0.393795 0.41158 0.394647 0.389862 0.395232 0.371404 0.351175 0.375453 0.362278 0.129577 0.303964 0.334151 0.34115 0.32856 0.340726 0.331846 0.389612 0.377582 0.384993 0.3827 0.395623 0.373396 0.34875 0.335374 0.350325 0.40528 1 0.341814 0.315075 0.321061 0.312386 0.314617 0.319119 0.403281 0.399817 0.400466 0.404492 0.411232 0.393266 0.400598 0.391906 0.405273 0.408478 0.382004 0.391642 0.391535 0.399993 0.39988 0.407609 0.391708 0.406124 0.399027 0.401961
0.305768 0.279156 0.259026 0.539174 0.299282 0.261262 0.285518 0.282558 0.211699 0.21115 0.392502 0.379053 0.378472 0.376332 0.376052 0.515556 0.493449 0.453554 0.504167 0.307276 0.474658 0.296965 0.307276 0.339185 0.3223 0.320559 0.320559 0.320559 0.550279 0.552885 0.550198 0.549659 0.54755 0.568702 0.565935 0.530548 0.517558 0.376956 0.715394 0.700857 0.68522 0.699379 0.702202 0.200908 0.264361 0.276775 0.253514 0.278341 0.295887 0.342784 0.311227 0.353284 0.335858 0.470798 0.329722 0.475682 0.409547 0.474383 0.405592 0.443144 0.522374 0.347456 0.370084 0.370011 0.372989 0.525186 0.536504 0.533407 0.522073 0.534099 0.53073 0.471743 0.474971 0.479814 0.480421 0.531365 0.312672 0.311751 0.293866 0.30725 0.298675 0.415642 0.411218 0.42409 0.44363 0.407057 0.463396 0.468233 0.466912 0.470478 0.473554 0.362873 0.374724 0.338259 0.365131 0.352322 0.395545 0.372741 0.369769 0.3691 0.216323 0.264494 0.506135 0.497788 0.487538 0.500089 0.498414 0.506135 0.497788 0.487538 0.500089 0.498414 0.539174 0.46729 0.450849 0.425904 0.448514 0.409578 0.105452 0.326339 0.350538 0.352462 0.344848 0.333862 0.356047 0.489247 0.52195 0.492365 0.500306 0.488327 0.494107 0.388191 0.367766 0.39566 0.377603 0.36694 1 0.347701 0.345201 0.340811 0.352831 0.34616 0.475682 0.484051 0.484292 0.487535 0.486718 0.562232 0.547757 0.542659 0.547271 0.551149 0.529263 0.499854 0.528675 0.512559 0.535782 0.575193 0.570721 0.564579 0.567897 0.563729
